number,src,dst,size,clean_size,date,time
8078,125.14.49.16,192.168.1.133,331,42,2015-08-27,13:07:58.332085
8079,125.14.49.16,192.168.1.133,194,42,2015-08-27,13:07:58.332126
8080,125.14.49.16,192.168.1.133,138,42,2015-08-27,13:07:58.332164
8081,125.14.49.16,192.168.1.133,191,42,2015-08-27,13:07:58.332204
8082,125.14.49.16,192.168.1.133,191,42,2015-08-27,13:07:58.332240
8083,125.14.49.16,192.168.1.133,208,42,2015-08-27,13:07:58.332271
8084,125.14.49.16,192.168.1.133,351,42,2015-08-27,13:07:58.332302
8085,125.14.49.16,192.168.1.133,204,42,2015-08-27,13:07:58.332333
8086,125.14.49.16,192.168.1.133,175,66,2015-08-27,13:07:58.332363
8087,192.168.1.133,125.14.49.16,181,66,2015-08-27,13:07:58.332457
8088,119.207.214.235,192.168.1.133,66,66,2015-08-27,13:07:58.332500
8089,157.55.56.154,192.168.1.133,70,66,2015-08-27,13:07:58.481180
8090,192.168.1.133,157.55.56.154,78,78,2015-08-27,13:07:58.481371
8091,192.168.1.133,114.183.172.168,89,66,2015-08-27,13:07:58.541094
8092,192.168.1.133,59.115.53.47,89,66,2015-08-27,13:07:58.541204
8093,192.168.1.133,119.207.214.235,89,66,2015-08-27,13:07:58.541291
8094,192.168.1.133,59.115.53.47,281,42,2015-08-27,13:07:58.567428
8095,192.168.1.133,59.115.53.47,183,42,2015-08-27,13:07:58.581342
8096,114.27.165.244,192.168.1.133,66,66,2015-08-27,13:07:58.641037
8097,192.168.1.133,114.27.165.244,89,66,2015-08-27,13:07:58.641221
8098,125.14.49.16,192.168.1.133,401,42,2015-08-27,13:07:58.641454
8099,125.14.49.16,192.168.1.133,182,42,2015-08-27,13:07:58.641587
8100,125.14.49.16,192.168.1.133,247,42,2015-08-27,13:07:58.641668
8101,125.14.49.16,192.168.1.133,208,42,2015-08-27,13:07:58.641741
8102,125.14.49.16,192.168.1.133,174,42,2015-08-27,13:07:58.641822
8103,125.14.49.16,192.168.1.133,202,42,2015-08-27,13:07:58.641903
8104,125.14.49.16,192.168.1.133,376,42,2015-08-27,13:07:58.641980
8105,125.14.49.16,192.168.1.133,390,42,2015-08-27,13:07:58.642057
8106,125.14.49.16,192.168.1.133,159,42,2015-08-27,13:07:58.642137
8107,192.168.1.133,59.115.53.47,119,42,2015-08-27,13:07:58.821531
8108,192.168.1.133,59.115.53.47,112,42,2015-08-27,13:07:58.882090
8109,192.168.1.133,59.115.53.47,113,42,2015-08-27,13:07:58.941330
8110,125.14.49.16,192.168.1.133,185,42,2015-08-27,13:07:58.951047
8111,125.14.49.16,192.168.1.133,162,42,2015-08-27,13:07:58.951150
8112,125.14.49.16,192.168.1.133,146,42,2015-08-27,13:07:58.951193
8113,125.14.49.16,192.168.1.133,178,42,2015-08-27,13:07:58.951225
8114,125.14.49.16,192.168.1.133,146,42,2015-08-27,13:07:58.951256
8115,125.14.49.16,192.168.1.133,364,42,2015-08-27,13:07:58.951288
8116,125.14.49.16,192.168.1.133,337,42,2015-08-27,13:07:58.951320
8117,125.14.49.16,192.168.1.133,191,42,2015-08-27,13:07:58.951352
8118,125.14.49.16,192.168.1.133,144,42,2015-08-27,13:07:58.951382
8119,125.14.49.16,192.168.1.133,177,42,2015-08-27,13:07:58.951412
8120,125.14.49.16,192.168.1.133,206,42,2015-08-27,13:07:58.951442
8121,125.14.49.16,192.168.1.133,226,42,2015-08-27,13:07:58.951471
8122,125.14.49.16,192.168.1.133,360,42,2015-08-27,13:07:58.951500
8123,125.14.49.16,192.168.1.133,203,42,2015-08-27,13:07:58.951530
8124,125.14.49.16,192.168.1.133,334,42,2015-08-27,13:07:58.951561
8125,125.14.49.16,192.168.1.133,167,42,2015-08-27,13:07:58.951590
8126,125.14.49.16,192.168.1.133,175,42,2015-08-27,13:07:58.951809
8127,125.14.49.16,192.168.1.133,169,42,2015-08-27,13:07:58.951908
8128,125.14.49.16,192.168.1.133,165,42,2015-08-27,13:07:58.951943
8129,125.14.49.16,192.168.1.133,158,42,2015-08-27,13:07:58.951974
8130,114.27.165.244,192.168.1.133,93,66,2015-08-27,13:07:58.952003
8131,192.168.1.133,114.27.165.244,66,66,2015-08-27,13:07:58.952093
8132,192.168.1.133,59.115.53.47,81,42,2015-08-27,13:07:58.952485
8133,192.168.1.133,59.115.53.47,81,42,2015-08-27,13:07:58.955549
8134,192.168.1.133,59.115.53.47,116,42,2015-08-27,13:07:59.002009
8135,192.168.1.133,59.115.53.47,120,42,2015-08-27,13:07:59.025923
8136,59.115.53.47,192.168.1.133,66,66,2015-08-27,13:07:59.095134
8137,125.14.49.16,192.168.1.133,333,42,2015-08-27,13:07:59.095228
8138,125.14.49.16,192.168.1.133,143,42,2015-08-27,13:07:59.095279
8139,125.14.49.16,192.168.1.133,363,42,2015-08-27,13:07:59.095313
8140,125.14.49.16,192.168.1.133,177,42,2015-08-27,13:07:59.095345
8141,125.14.49.16,192.168.1.133,238,42,2015-08-27,13:07:59.095379
8142,125.14.49.16,192.168.1.133,164,42,2015-08-27,13:07:59.095410
8143,125.14.49.16,192.168.1.133,177,42,2015-08-27,13:07:59.095450
8144,125.14.49.16,192.168.1.133,180,42,2015-08-27,13:07:59.095480
8145,125.14.49.16,192.168.1.133,317,42,2015-08-27,13:07:59.095511
8146,125.14.49.16,192.168.1.133,387,42,2015-08-27,13:07:59.095541
8147,125.14.49.16,192.168.1.133,226,42,2015-08-27,13:07:59.095937
8148,114.183.172.168,192.168.1.133,66,66,2015-08-27,13:07:59.230339
8149,125.14.49.16,192.168.1.133,180,42,2015-08-27,13:07:59.302786
8150,125.14.49.16,192.168.1.133,219,42,2015-08-27,13:07:59.303425
8151,125.14.49.16,192.168.1.133,211,42,2015-08-27,13:07:59.307005
8152,125.14.49.16,192.168.1.133,179,42,2015-08-27,13:07:59.307150
8153,125.14.49.16,192.168.1.133,222,42,2015-08-27,13:07:59.307202
8154,125.14.49.16,192.168.1.133,347,42,2015-08-27,13:07:59.307300
8155,119.207.214.235,192.168.1.133,66,66,2015-08-27,13:07:59.307361
8156,125.14.49.16,192.168.1.133,351,42,2015-08-27,13:07:59.307439
8157,125.14.49.16,192.168.1.133,144,42,2015-08-27,13:07:59.307535
8158,125.14.49.16,192.168.1.133,139,42,2015-08-27,13:07:59.307580
8159,125.14.49.16,192.168.1.133,183,42,2015-08-27,13:07:59.307634
8160,157.55.56.154,192.168.1.133,78,66,2015-08-27,13:07:59.311366
8161,192.168.1.133,157.55.56.154,66,66,2015-08-27,13:07:59.311496
8162,192.168.1.133,114.183.172.168,63,42,2015-08-27,13:07:59.312297
8163,192.168.1.133,59.115.53.47,65,42,2015-08-27,13:07:59.312404
8164,192.168.1.133,125.14.49.16,65,42,2015-08-27,13:07:59.312494
8165,192.168.1.133,119.207.214.235,63,42,2015-08-27,13:07:59.312580
8166,192.168.1.133,114.27.165.244,65,42,2015-08-27,13:07:59.312690
8167,114.27.165.244,192.168.1.133,66,66,2015-08-27,13:07:59.327053
8168,192.168.1.133,59.115.53.47,112,42,2015-08-27,13:07:59.421628
8169,125.14.49.16,192.168.1.133,146,42,2015-08-27,13:07:59.511713
8170,125.14.49.16,192.168.1.133,210,42,2015-08-27,13:07:59.511831
8171,125.14.49.16,192.168.1.133,345,42,2015-08-27,13:07:59.514895
8172,125.14.49.16,192.168.1.133,176,42,2015-08-27,13:07:59.514978
8173,125.14.49.16,192.168.1.133,363,42,2015-08-27,13:07:59.515066
8174,125.14.49.16,192.168.1.133,190,42,2015-08-27,13:07:59.515112
8175,125.14.49.16,192.168.1.133,164,42,2015-08-27,13:07:59.515191
8176,125.14.49.16,192.168.1.133,185,42,2015-08-27,13:07:59.515244
8177,125.14.49.16,192.168.1.133,246,42,2015-08-27,13:07:59.515317
8178,192.168.1.133,59.115.53.47,92,42,2015-08-27,13:07:59.527460
8179,192.168.1.133,59.115.53.47,112,42,2015-08-27,13:07:59.541250
8180,192.168.1.133,59.115.53.47,116,42,2015-08-27,13:07:59.541769
8181,125.14.49.16,192.168.1.133,64,42,2015-08-27,13:07:59.553423
8182,192.168.1.133,10.137.178.29,70,42,2015-08-27,13:07:59.554359
8183,192.168.1.133,203.110.246.23,70,42,2015-08-27,13:07:59.554479
8184,59.115.53.47,192.168.1.133,80,66,2015-08-27,13:07:59.585540
8185,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:07:59.585693
8186,192.168.1.133,59.115.53.47,70,66,2015-08-27,13:07:59.585898
8187,192.168.1.133,59.115.53.47,112,42,2015-08-27,13:07:59.602081
8188,59.115.53.47,192.168.1.133,63,42,2015-08-27,13:07:59.618077
8189,114.183.172.168,192.168.1.133,63,42,2015-08-27,13:07:59.665596
8190,192.168.1.133,114.183.172.168,81,66,2015-08-27,13:07:59.666800
8191,125.14.49.16,192.168.1.133,218,42,2015-08-27,13:07:59.709841
8192,125.14.49.16,192.168.1.133,338,42,2015-08-27,13:07:59.710224
8193,125.14.49.16,192.168.1.133,199,42,2015-08-27,13:07:59.710328
8194,125.14.49.16,192.168.1.133,360,42,2015-08-27,13:07:59.710377
8195,125.14.49.16,192.168.1.133,179,42,2015-08-27,13:07:59.710421
8196,125.14.49.16,192.168.1.133,179,42,2015-08-27,13:07:59.710499
8197,125.14.49.16,192.168.1.133,171,42,2015-08-27,13:07:59.717889
8198,125.14.49.16,192.168.1.133,198,42,2015-08-27,13:07:59.718005
8199,125.14.49.16,192.168.1.133,147,42,2015-08-27,13:07:59.718052
8200,119.207.214.235,192.168.1.133,63,42,2015-08-27,13:07:59.759002
8201,192.168.1.133,119.207.214.235,80,66,2015-08-27,13:07:59.759675
8202,114.27.165.244,192.168.1.133,64,42,2015-08-27,13:07:59.766676
8203,192.168.1.133,114.27.165.244,81,66,2015-08-27,13:07:59.767571
8204,192.168.1.133,59.115.53.47,105,42,2015-08-27,13:07:59.811655
8205,125.14.49.16,192.168.1.133,390,42,2015-08-27,13:07:59.933596
8206,125.14.49.16,192.168.1.133,154,42,2015-08-27,13:07:59.933714
8207,125.14.49.16,192.168.1.133,334,42,2015-08-27,13:07:59.935021
8208,125.14.49.16,192.168.1.133,191,42,2015-08-27,13:07:59.935087
8209,125.14.49.16,192.168.1.133,159,42,2015-08-27,13:07:59.935137
8210,192.168.1.133,59.115.53.47,74,42,2015-08-27,13:07:59.935508
8211,125.14.49.16,192.168.1.133,263,42,2015-08-27,13:07:59.936003
8212,125.14.49.16,192.168.1.133,177,42,2015-08-27,13:07:59.936068
8213,125.14.49.16,192.168.1.133,171,42,2015-08-27,13:07:59.936113
8214,125.14.49.16,192.168.1.133,355,42,2015-08-27,13:07:59.936230
8215,125.14.49.16,192.168.1.133,333,42,2015-08-27,13:07:59.936341
8216,59.115.53.47,192.168.1.133,66,66,2015-08-27,13:07:59.936399
8217,192.168.1.133,59.115.53.47,81,66,2015-08-27,13:07:59.936509
8218,157.55.56.154,192.168.1.133,69,66,2015-08-27,13:07:59.991229
8219,192.168.1.133,157.55.56.154,66,66,2015-08-27,13:07:59.991368
8220,192.168.1.133,59.115.53.47,122,42,2015-08-27,13:08:00.021836
8221,192.168.1.133,59.115.53.47,114,42,2015-08-27,13:08:00.081362
8222,125.14.49.16,192.168.1.133,178,42,2015-08-27,13:08:00.123501
8223,125.14.49.16,192.168.1.133,173,42,2015-08-27,13:08:00.123625
8224,125.14.49.16,192.168.1.133,155,42,2015-08-27,13:08:00.123711
8225,125.14.49.16,192.168.1.133,197,42,2015-08-27,13:08:00.123757
8226,125.14.49.16,192.168.1.133,174,42,2015-08-27,13:08:00.123833
8227,125.14.49.16,192.168.1.133,145,42,2015-08-27,13:08:00.124265
8228,125.14.49.16,192.168.1.133,415,42,2015-08-27,13:08:00.124325
8229,125.14.49.16,192.168.1.133,326,42,2015-08-27,13:08:00.124407
8230,125.14.49.16,192.168.1.133,177,42,2015-08-27,13:08:00.124482
8231,125.14.49.16,192.168.1.133,228,42,2015-08-27,13:08:00.125011
8232,125.14.49.16,192.168.1.133,176,42,2015-08-27,13:08:00.125338
8233,192.168.1.133,59.115.53.47,100,42,2015-08-27,13:08:00.167027
8234,125.14.49.16,192.168.1.133,190,42,2015-08-27,13:08:00.341275
8235,125.14.49.16,192.168.1.133,133,42,2015-08-27,13:08:00.341526
8236,125.14.49.16,192.168.1.133,338,42,2015-08-27,13:08:00.342498
8237,125.14.49.16,192.168.1.133,177,42,2015-08-27,13:08:00.343133
8238,125.14.49.16,192.168.1.133,338,42,2015-08-27,13:08:00.344148
8239,125.14.49.16,192.168.1.133,185,42,2015-08-27,13:08:00.344226
8240,125.14.49.16,192.168.1.133,218,42,2015-08-27,13:08:00.344273
8241,125.14.49.16,192.168.1.133,181,42,2015-08-27,13:08:00.344359
8242,125.14.49.16,192.168.1.133,270,42,2015-08-27,13:08:00.344414
8243,125.14.49.16,192.168.1.133,659,66,2015-08-27,13:08:00.470768
8244,192.168.1.133,125.14.49.16,78,78,2015-08-27,13:08:00.471063
8245,192.168.1.133,59.115.53.47,105,42,2015-08-27,13:08:00.483695
8246,192.168.1.133,59.115.53.47,115,42,2015-08-27,13:08:00.501284
8247,114.27.165.244,192.168.1.133,70,66,2015-08-27,13:08:00.528010
8248,192.168.1.133,114.27.165.244,66,66,2015-08-27,13:08:00.528227
8249,192.168.1.133,59.115.53.47,116,42,2015-08-27,13:08:00.541911
8250,125.14.49.16,192.168.1.133,143,42,2015-08-27,13:08:00.558545
8251,125.14.49.16,192.168.1.133,320,42,2015-08-27,13:08:00.559060
8252,125.14.49.16,192.168.1.133,158,42,2015-08-27,13:08:00.559480
8253,125.14.49.16,192.168.1.133,321,42,2015-08-27,13:08:00.559578
8254,125.14.49.16,192.168.1.133,171,42,2015-08-27,13:08:00.559625
8255,125.14.49.16,192.168.1.133,206,42,2015-08-27,13:08:00.559701
8256,125.14.49.16,192.168.1.133,180,42,2015-08-27,13:08:00.561151
8257,125.14.49.16,192.168.1.133,178,42,2015-08-27,13:08:00.561243
8258,125.14.49.16,192.168.1.133,152,42,2015-08-27,13:08:00.561292
8259,192.168.1.133,59.115.53.47,81,66,2015-08-27,13:08:00.831101
8260,192.168.1.133,59.115.53.47,86,42,2015-08-27,13:08:00.906132
8261,192.168.1.133,114.183.172.168,81,66,2015-08-27,13:08:00.911379
8262,192.168.1.133,59.115.53.47,112,42,2015-08-27,13:08:00.921425
8263,192.168.1.133,119.207.214.235,80,66,2015-08-27,13:08:00.921462
8264,192.168.1.133,59.115.53.47,116,42,2015-08-27,13:08:00.981572
8265,192.168.1.133,59.115.53.47,114,42,2015-08-27,13:08:01.042190
8266,192.168.1.133,59.115.53.47,113,42,2015-08-27,13:08:01.102355
8267,192.168.1.133,59.115.53.47,85,42,2015-08-27,13:08:01.156668
8268,157.55.56.154,192.168.1.133,69,66,2015-08-27,13:08:01.201192
8269,192.168.1.133,157.55.56.154,78,78,2015-08-27,13:08:01.201497
8270,192.168.1.133,59.115.53.47,194,42,2015-08-27,13:08:01.442146
8271,114.183.172.168,192.168.1.133,70,66,2015-08-27,13:08:01.469859
8272,192.168.1.133,114.183.172.168,66,66,2015-08-27,13:08:01.470120
8273,192.168.1.133,59.115.53.47,111,42,2015-08-27,13:08:01.521511
8274,192.168.1.133,114.183.172.168,89,66,2015-08-27,13:08:01.544963
8275,119.207.214.235,192.168.1.133,70,66,2015-08-27,13:08:01.544974
8276,192.168.1.133,119.207.214.235,89,66,2015-08-27,13:08:01.545104
8277,192.168.1.133,114.27.165.244,89,66,2015-08-27,13:08:01.545256
8278,157.55.56.154,192.168.1.133,73,66,2015-08-27,13:08:01.831310
8279,192.168.1.133,157.55.56.154,66,66,2015-08-27,13:08:01.831452
8280,192.168.1.133,157.55.56.154,84,66,2015-08-27,13:08:01.831963
8281,192.168.1.133,59.115.53.47,117,42,2015-08-27,13:08:01.881257
8282,192.168.1.133,59.115.53.47,85,42,2015-08-27,13:08:01.933331
8283,192.168.1.133,59.115.53.47,115,42,2015-08-27,13:08:01.941466
8284,192.168.1.133,59.115.53.47,120,42,2015-08-27,13:08:02.001337
8285,192.168.1.133,125.14.49.16,181,66,2015-08-27,13:08:02.051281
8286,192.168.1.133,59.115.53.47,116,42,2015-08-27,13:08:02.063958
8287,192.168.1.133,59.115.53.47,122,42,2015-08-27,13:08:02.121333
8288,192.168.1.133,59.115.53.47,125,42,2015-08-27,13:08:02.181940
8289,192.168.1.133,59.115.53.47,82,42,2015-08-27,13:08:02.190719
8290,192.168.1.133,59.115.53.47,121,42,2015-08-27,13:08:02.241084
8291,192.168.1.133,59.115.53.47,115,42,2015-08-27,13:08:02.301902
8292,59.115.53.47,192.168.1.133,90,66,2015-08-27,13:08:02.361529
8293,114.183.172.168,192.168.1.133,90,66,2015-08-27,13:08:02.362266
8294,192.168.1.133,59.115.53.47,114,42,2015-08-27,13:08:02.362311
8295,192.168.1.133,114.183.172.168,66,66,2015-08-27,13:08:02.362451
8296,114.27.165.244,192.168.1.133,90,66,2015-08-27,13:08:02.362839
8297,192.168.1.133,114.27.165.244,66,66,2015-08-27,13:08:02.362987
8298,119.207.214.235,192.168.1.133,90,66,2015-08-27,13:08:02.363072
8299,59.115.53.47,192.168.1.133,184,42,2015-08-27,13:08:02.363178
8300,59.115.53.47,192.168.1.133,326,42,2015-08-27,13:08:02.363254
8301,59.115.53.47,192.168.1.133,181,42,2015-08-27,13:08:02.363303
8302,59.115.53.47,192.168.1.133,170,42,2015-08-27,13:08:02.363394
8303,59.115.53.47,192.168.1.133,311,42,2015-08-27,13:08:02.363452
8304,59.115.53.47,192.168.1.133,210,42,2015-08-27,13:08:02.363511
8305,59.115.53.47,192.168.1.133,305,42,2015-08-27,13:08:02.363562
8306,59.115.53.47,192.168.1.133,162,42,2015-08-27,13:08:02.363615
8307,59.115.53.47,192.168.1.133,166,42,2015-08-27,13:08:02.363660
8308,127.0.0.1,127.0.0.1,43,42,2015-08-27,13:08:02.364323
8309,192.168.1.133,59.115.53.47,86,42,2015-08-27,13:08:02.364677
8310,127.0.0.1,127.0.0.1,43,42,2015-08-27,13:08:02.365317
8311,192.168.1.133,125.14.49.16,131,66,2015-08-27,13:08:02.365551
8312,192.168.1.133,59.115.53.47,111,42,2015-08-27,13:08:02.400058
8313,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:08:02.401075
8314,192.168.1.133,119.207.214.235,66,66,2015-08-27,13:08:02.401175
8315,192.168.1.133,59.115.53.47,122,42,2015-08-27,13:08:02.423098
8316,192.168.1.133,59.115.53.47,78,42,2015-08-27,13:08:02.466193
8317,192.168.1.133,59.115.53.47,80,42,2015-08-27,13:08:02.466550
8318,192.168.1.133,59.115.53.47,81,42,2015-08-27,13:08:02.466834
8319,192.168.1.133,59.115.53.47,116,42,2015-08-27,13:08:02.481982
8320,192.168.1.133,59.115.53.47,118,42,2015-08-27,13:08:02.541560
8321,192.168.1.133,119.207.214.235,89,66,2015-08-27,13:08:02.547193
8322,192.168.1.133,59.115.53.47,117,42,2015-08-27,13:08:02.601774
8323,192.168.1.133,59.115.53.47,81,66,2015-08-27,13:08:02.631313
8324,192.168.1.133,59.115.53.47,111,42,2015-08-27,13:08:02.662307
8325,157.55.56.154,192.168.1.133,66,66,2015-08-27,13:08:02.681027
8326,192.168.1.133,59.115.53.47,104,42,2015-08-27,13:08:02.720028
8327,192.168.1.133,59.115.53.47,185,42,2015-08-27,13:08:02.721761
8328,59.115.53.47,192.168.1.133,347,42,2015-08-27,13:08:02.741200
8329,59.115.53.47,192.168.1.133,165,42,2015-08-27,13:08:02.741300
8330,59.115.53.47,192.168.1.133,132,42,2015-08-27,13:08:02.741337
8331,59.115.53.47,192.168.1.133,349,42,2015-08-27,13:08:02.741369
8332,59.115.53.47,192.168.1.133,181,42,2015-08-27,13:08:02.741400
8333,59.115.53.47,192.168.1.133,260,42,2015-08-27,13:08:02.741431
8334,59.115.53.47,192.168.1.133,384,42,2015-08-27,13:08:02.741462
8335,59.115.53.47,192.168.1.133,114,42,2015-08-27,13:08:02.741492
8336,59.115.53.47,192.168.1.133,104,42,2015-08-27,13:08:02.741523
8337,59.115.53.47,192.168.1.133,346,42,2015-08-27,13:08:02.741552
8338,59.115.53.47,192.168.1.133,96,42,2015-08-27,13:08:02.741582
8339,59.115.53.47,192.168.1.133,113,42,2015-08-27,13:08:02.741612
8340,59.115.53.47,192.168.1.133,248,42,2015-08-27,13:08:02.741644
8341,59.115.53.47,192.168.1.133,123,42,2015-08-27,13:08:02.741675
8342,59.115.53.47,192.168.1.133,126,42,2015-08-27,13:08:02.741705
8343,59.115.53.47,192.168.1.133,365,42,2015-08-27,13:08:02.741736
8344,59.115.53.47,192.168.1.133,172,42,2015-08-27,13:08:02.741767
8345,59.115.53.47,192.168.1.133,154,42,2015-08-27,13:08:02.741797
8346,192.168.1.133,59.115.53.47,74,42,2015-08-27,13:08:02.742061
8347,192.168.1.133,59.115.53.47,84,42,2015-08-27,13:08:02.743284
8348,192.168.1.133,59.115.53.47,76,42,2015-08-27,13:08:02.744683
8349,192.168.1.133,59.115.53.47,77,42,2015-08-27,13:08:02.745519
8350,192.168.1.133,59.115.53.47,69,42,2015-08-27,13:08:02.745943
8351,192.168.1.133,59.115.53.47,69,42,2015-08-27,13:08:02.747720
8352,192.168.1.133,114.183.172.168,89,66,2015-08-27,13:08:02.751026
8353,192.168.1.133,59.115.53.47,117,42,2015-08-27,13:08:02.781278
8354,192.168.1.133,10.137.178.29,70,42,2015-08-27,13:08:02.799145
8355,192.168.1.133,203.110.246.23,70,42,2015-08-27,13:08:02.799503
8356,192.168.1.133,59.115.53.47,111,42,2015-08-27,13:08:02.841377
8357,192.168.1.133,59.115.53.47,110,42,2015-08-27,13:08:02.903138
8358,192.168.1.133,59.115.53.47,117,42,2015-08-27,13:08:02.961609
8359,192.168.1.133,59.115.53.47,92,42,2015-08-27,13:08:02.967094
8360,192.168.1.133,59.115.53.47,117,42,2015-08-27,13:08:03.021510
8361,192.168.1.133,114.27.165.244,89,66,2015-08-27,13:08:03.041190
8362,59.115.53.47,192.168.1.133,261,42,2015-08-27,13:08:03.071049
8363,59.115.53.47,192.168.1.133,139,42,2015-08-27,13:08:03.071154
8364,59.115.53.47,192.168.1.133,185,42,2015-08-27,13:08:03.071190
8365,59.115.53.47,192.168.1.133,287,42,2015-08-27,13:08:03.071222
8366,59.115.53.47,192.168.1.133,166,42,2015-08-27,13:08:03.071254
8367,125.14.49.16,192.168.1.133,78,78,2015-08-27,13:08:03.071332
8368,59.115.53.47,192.168.1.133,225,66,2015-08-27,13:08:03.071399
8369,192.168.1.133,59.115.53.47,66,66,2015-08-27,13:08:03.071495
8370,59.115.53.47,192.168.1.133,144,42,2015-08-27,13:08:03.071548
8371,59.115.53.47,192.168.1.133,172,42,2015-08-27,13:08:03.071589
8372,59.115.53.47,192.168.1.133,232,42,2015-08-27,13:08:03.071621
8373,59.115.53.47,192.168.1.133,150,42,2015-08-27,13:08:03.071654
8374,59.115.53.47,192.168.1.133,142,42,2015-08-27,13:08:03.071685
8375,59.115.53.47,192.168.1.133,286,42,2015-08-27,13:08:03.071715
8376,59.115.53.47,192.168.1.133,148,42,2015-08-27,13:08:03.071746
8377,59.115.53.47,192.168.1.133,197,42,2015-08-27,13:08:03.071776
8378,59.115.53.47,192.168.1.133,107,42,2015-08-27,13:08:03.071807
8379,59.115.53.47,192.168.1.133,66,66,2015-08-27,13:08:03.071837
8380,192.168.1.133,59.115.53.47,112,66,2015-08-27,13:08:03.071915
8381,59.115.53.47,192.168.1.133,156,42,2015-08-27,13:08:03.071937
8382,59.115.53.47,192.168.1.133,128,42,2015-08-27,13:08:03.071969
8383,192.168.1.133,59.115.53.47,77,42,2015-08-27,13:08:03.072010
8384,192.168.1.133,59.115.53.47,77,42,2015-08-27,13:08:03.075039
8385,192.168.1.133,59.115.53.47,77,42,2015-08-27,13:08:03.075164
8386,192.168.1.133,59.115.53.47,75,42,2015-08-27,13:08:03.075258
8387,192.168.1.133,59.115.53.47,75,42,2015-08-27,13:08:03.075351
8388,192.168.1.133,59.115.53.47,126,42,2015-08-27,13:08:03.081938
8389,192.168.1.133,59.115.53.47,115,42,2015-08-27,13:08:03.141875
8390,192.168.1.133,59.115.53.47,110,42,2015-08-27,13:08:03.201512
8391,192.168.1.133,59.115.53.47,110,42,2015-08-27,13:08:03.202170
