,size,times
30949,101,22884.0
30950,101,18256.0
30951,103,19691.0
30952,103,19022.0
30953,1131,3239.0
30954,113,16875.0
30955,103,22356.0
30956,114,21452.0
30957,102,18971.0
30958,96,19445.0
30959,95,19723.0
30960,94,21906.0
30961,91,19669.0
30962,291,10355.0
30963,92,6260.0
30964,95,19818.0
30965,101,20065.0
30966,94,22336.0
30967,92,20776.0
30968,93,19688.0
30969,98,17281.0
30970,96,22520.0
30971,90,17520.0
30972,290,2972.0
30973,1184,16968.0
30974,92,19676.0
30975,91,20001.0
30976,90,22589.0
30977,90,19759.0
30978,88,20157.0
30979,88,20984.0
30980,90,9004.0
30981,90,10682.0
30982,94,17691.0
30983,441,5801.0
30984,94,13467.0
30985,98,20011.0
30986,102,20623.0
30987,97,24039.0
30988,82,18053.0
30989,82,20061.0
30990,85,19975.0
30991,88,20014.0
30992,84,20106.0
30993,91,20179.0
30994,386,8286.0
30995,82,8618.0
30996,85,20085.0
30997,85,20046.0
30998,88,19741.0
30999,84,20304.0
31000,89,22518.0
31001,83,19589.0
31002,92,19656.0
31003,85,20538.0
31004,86,18582.0
31005,85,19682.0
31006,499,7896.0
31007,83,11352.0
31008,89,21949.0
31009,85,20494.0
31010,88,19797.0
31011,88,19039.0
31012,81,18823.0
31013,317,3890.0
31014,88,15698.0
31015,88,22460.0
31016,86,17803.0
31017,82,20478.0
31018,86,20741.0
31019,90,9620.0
31020,301,6759.0
31021,87,2619.0
31022,81,19962.0
31023,89,20038.0
31024,79,22693.0
31025,87,17439.0
31026,86,20141.0
31027,82,19533.0
31028,447,13411.0
31029,488,8231.0
31030,85,20066.0
31031,86,19991.0
31032,84,21047.0
31033,85,19707.0
31034,914,1637.0
31035,82,16040.0
31036,81,20008.0
31037,86,19820.0
31038,86,20706.0
31039,84,21101.0
31040,728,15623.0
31041,85,2548.0
31042,84,20263.0
31043,82,19882.0
31044,83,19761.0
31045,86,21452.0
31046,85,21746.0
31047,84,17875.0
31048,80,19253.0
31049,85,19928.0
31050,82,22712.0
31051,82,17334.0
31052,79,20109.0
31053,271,1871.0
31054,955,18209.0
31055,85,19686.0
31056,81,19769.0
31057,84,20483.0
31059,102,194.0
31061,100,953.0
31076,81,69.0
31081,76,29.0
31094,78,98.0
31095,76,13.0
31123,77,743.0
31125,77,1098.0
31126,76,133.0
31127,69,109.0
31128,75,2009.0
31129,69,126.0
31130,75,94.0
31131,76,964.0
31132,75,130.0
31133,69,566.0
31134,64,268.0
31135,76,688.0
31136,69,627.0
31137,69,756.0
31138,79,1861.0
31139,376,9291.0
31140,99,16589.0
31142,70,140.0
31143,97,11314.0
31149,72,812.0
31152,94,10551.0
31153,66,10746.0
31158,76,1699.0
31159,82,462.0
31160,100,24286.0
31162,66,165.0
31163,70,413.0
31164,218,9354.0
31167,74,1560.0
31168,95,4194.0
31172,98,24200.0
31179,105,2879.0
31181,246,5913.0
31185,82,1262.0
31186,512,20364.0
31189,66,629.0
31192,219,13726.0
31193,95,8062.0
31198,99,16181.0
31199,234,24165.0
31200,102,15055.0
31208,198,2746.0
31209,355,20971.0
31212,66,192.0
31218,230,21905.0
31222,141,3665.0
31225,66,184.0
31227,141,22955.0
31229,133,8175.0
31233,117,2146.0
31235,542,1265.0
31239,130,15360.0
31245,715,17821.0
31246,133,1520.0
31252,132,4281.0
31257,153,23237.0
31262,80,217.0
31263,82,10343.0
31264,136,9458.0
31268,142,22377.0
31269,585,15533.0
31270,805,24764.0
31272,66,176.0
31282,64,3736.0
31283,134,19090.0
31285,714,24422.0
31290,81,1978.0
31291,133,12610.0
31297,66,125.0
31298,130,20920.0
31300,132,627.0
31303,394,6375.0
31305,66,116.0
31312,436,9376.0
31315,66,121.0
31325,558,10426.0
31326,133,14652.0
31331,137,23561.0
31335,140,548.0
31336,725,10374.0
31342,116,16114.0
31343,139,12203.0
31348,74,1489.0
31349,81,2124.0
31350,135,23402.0
31351,599,10346.0
31354,66,107.0
31360,134,11830.0
31361,465,10136.0
31367,126,19952.0
31369,683,6522.0
31378,1243,7713.0
31379,1331,10927.0
31383,137,18541.0
31385,139,8608.0
31387,65,19605.0
31388,141,20242.0
31390,1369,11372.0
31391,139,89.0
31394,66,341.0
31395,70,1217.0
31396,161,16008.0
31399,146,459.0
31411,903,14947.0
31412,140,9403.0
31413,66,294.0
31418,134,5601.0
31422,139,22530.0
31423,786,14220.0
31427,82,665.0
31430,137,15227.0
31432,478,5496.0
31434,66,783.0
31438,81,1201.0
31441,129,13608.0
31445,283,5294.0
31446,137,20005.0
31454,813,275.0
31462,390,4162.0
31463,133,10959.0
31473,328,6299.0
31483,66,492.0
31486,131,16160.0
31489,66,439.0
31493,361,9923.0
31494,126,7265.0
31500,343,23208.0
31501,140,14784.0
31508,66,444.0
31513,82,1306.0
31514,455,3496.0
31515,546,15563.0
31518,66,598.0
31522,132,21735.0
31523,724,13009.0
31526,132,1396.0
31531,132,19549.0
31532,789,13279.0
31533,875,24258.0
31538,841,13933.0
31543,136,24103.0
31553,994,11056.0
31559,133,9557.0
31564,138,20082.0
31566,1092,2487.0
31569,66,498.0
31573,139,19326.0
31578,415,8186.0
31583,66,98.0
31587,814,11083.0
31595,429,385.0
31596,66,87.0
31600,80,2897.0
31601,127,19197.0
31610,132,5118.0
31615,133,17748.0
31621,414,11094.0
31632,139,24989.0
31639,445,6991.0
31644,66,391.0
31645,70,221.0
31646,136,24379.0
31651,1122,2054.0
31658,1370,15268.0
31659,139,7631.0
31660,93,21559.0
31661,134,18549.0
31666,136,20148.0
31667,66,10437.0
31668,1163,16639.0
31669,1370,12685.0
31670,135,129.0
31679,66,399.0
31682,994,7309.0
31683,141,19017.0
31687,80,1851.0
31692,145,7472.0
31693,442,22577.0
31694,1095,14687.0
31705,141,23021.0
31707,136,483.0
31710,137,23983.0
31723,279,3804.0
31733,132,23536.0
31735,275,2379.0
31748,66,419.0
31753,275,11943.0
31754,141,11357.0
31757,66,568.0
31762,136,23002.0
31767,74,325.0
31770,239,3896.0
31772,66,448.0
31776,1085,22049.0
31780,145,2750.0
31785,143,24538.0
31786,1068,19156.0
31787,132,18912.0
31800,1362,3568.0
31801,143,21225.0
31802,84,20588.0
31803,1370,19707.0
31804,147,231.0
31809,152,9475.0
31810,748,4427.0
31818,139,6920.0
31819,533,6961.0
31823,143,1110.0
31831,144,20566.0
31836,639,15982.0
31837,130,8689.0
31840,66,510.0
31844,132,24010.0
31851,308,12197.0
31856,74,1728.0
31857,124,23860.0
31862,140,23553.0
31865,66,354.0
31871,318,20012.0
31872,1370,2437.0
31873,135,81.0
31876,66,433.0
31883,256,20692.0
31884,131,17813.0
31886,66,610.0
31887,70,576.0
31888,131,6296.0
31892,199,23021.0
31893,831,16496.0
31913,124,6549.0
31915,137,19883.0
31921,263,3458.0
31926,124,10264.0
31932,275,12121.0
31933,109,217.0
31934,66,21175.0
31935,105,18636.0
31940,81,783.0
31943,666,4259.0
31951,66,481.0
31952,747,16452.0
31953,119,5327.0
31957,837,9888.0
31961,115,6651.0
31964,385,14774.0
31980,71,713.0
31981,80,453.0
31982,66,583.0
31983,74,942.0
31986,359,9434.0
31990,332,8982.0
32006,112,6882.0
32007,74,1766.0
32008,361,5664.0
32012,585,6205.0
32015,90,4752.0
32016,549,20611.0
32017,109,14634.0
32023,66,24.0
32036,124,9695.0
32037,74,735.0
32038,99,18365.0
32039,368,4126.0
32040,642,14666.0
32041,100,19658.0
32042,96,20107.0
32043,101,20230.0
32044,100,21784.0
32045,94,18615.0
32046,422,922.0
32047,96,18850.0
32048,112,20085.0
32049,102,22179.0
32050,102,17766.0
32051,96,20024.0
32052,446,16858.0
32053,506,3462.0
32054,95,22045.0
32056,78,289.0
32061,66,213.0
32071,102,7610.0
32075,102,18425.0
32076,100,17067.0
32077,99,19967.0
32080,66,282.0
32084,482,2338.0
32085,98,2359.0
32086,102,22577.0
32087,96,19942.0
32090,99,4621.0
32092,101,13511.0
32093,97,19660.0
32094,452,10472.0
32095,97,8845.0
32096,98,20119.0
32097,95,22941.0
32098,95,17859.0
32099,104,20029.0
32100,610,12485.0
32101,663,6462.0
32102,95,19588.0
32103,96,20546.0
32107,107,9067.0
32108,104,20271.0
32109,99,21279.0
32110,679,12006.0
32111,99,6659.0
32112,100,19991.0
32113,96,19654.0
32114,101,22076.0
32115,105,18210.0
32116,108,20030.0
32117,707,9750.0
32118,768,10315.0
32119,98,19808.0
32120,98,21493.0
32121,96,19717.0
32122,90,4078.0
32123,99,15742.0
32124,109,20683.0
32125,687,7677.0
32127,66,111.0
32137,82,4319.0
32138,84,2166.0
32139,102,2612.0
32140,101,19911.0
32141,100,21924.0
32142,100,17948.0
32143,103,20836.0
32144,102,19336.0
32145,526,2090.0
32146,101,18903.0
32147,100,20482.0
32148,101,20090.0
32149,99,18127.0
32150,107,20527.0
32151,111,20516.0
32152,621,12295.0
32153,748,7598.0
32154,93,19929.0
32155,100,20443.0
32156,99,21389.0
32157,99,18901.0
32162,66,111.0
32172,429,2214.0
32173,69,168.0
32174,75,472.0
32175,75,702.0
32176,81,787.0
32177,98,4481.0
32178,99,19947.0
32179,101,20057.0
32180,99,21645.0
32181,96,20524.0
32182,99,18009.0
32183,436,6259.0
32184,738,13243.0
32185,97,20202.0
32186,103,20119.0
32187,100,20991.0
32188,99,20213.0
32189,100,18908.0
32190,843,1770.0
32191,112,18116.0
32192,116,10098.0
32193,103,10658.0
32194,113,19996.0
32195,101,19989.0
32201,66,90.0
32213,70,4114.0
32214,111,3967.0
32215,1362,13987.0
32216,102,5034.0
32217,271,7950.0
32221,1423,4472.0
32222,96,19826.0
32223,98,20256.0
32224,103,22277.0
32225,845,17193.0
32226,101,275.0
32227,101,19642.0
32228,95,20484.0
32229,101,22511.0
32230,103,17996.0
32231,105,19589.0
32232,104,19548.0
32233,341,5641.0
32234,906,14875.0
32235,105,19875.0
32236,108,22289.0
32237,97,17731.0
32238,101,20246.0
32239,102,19619.0
32240,306,3718.0
32241,100,16452.0
32242,100,19875.0
32243,101,23512.0
32244,100,16806.0
32257,90,160.0
32265,80,2340.0
32266,113,6593.0
32267,290,14961.0
32268,100,4013.0
32269,100,20341.0
32270,95,19599.0
32271,97,20905.0
32278,94,1236.0
32279,66,19236.0
32280,95,74.0
32281,430,7080.0
32282,1413,12233.0
32283,94,19721.0
32284,93,23006.0
32285,95,17582.0
32291,93,4818.0
32292,398,15792.0
32293,93,3648.0
32294,91,19819.0
32297,97,6061.0
32298,99,21448.0
32299,103,18352.0
32300,97,20085.0
32304,410,82.0
32305,903,15279.0
32306,97,19694.0
32307,100,19834.0
32308,100,20312.0
32309,93,21373.0
32310,101,19686.0
32311,341,3635.0
32312,94,15240.0
32313,118,498.0
32314,94,19098.0
32315,99,20331.0
32316,97,19937.0
32317,95,20494.0
32318,279,18524.0
32319,99,920.0
32320,96,20029.0
32321,95,19979.0
32322,93,22905.0
32323,95,17346.0
32324,103,19955.0
32325,99,19971.0
32326,291,3118.0
32327,402,16844.0
32328,97,19511.0
32331,94,102.0
32337,66,193.0
32350,103,15556.0
32351,92,19755.0
32352,519,1465.0
32353,96,18383.0
32354,92,19935.0
32355,94,23371.0
32356,94,17074.0
32357,99,20619.0
32358,88,18860.0
32359,483,6483.0
32360,571,13616.0
32361,96,20003.0
32362,95,19815.0
32363,90,19981.0
32364,93,21686.0
32365,93,18231.0
32366,498,5828.0
32367,97,14362.0
32368,94,20009.0
32369,95,22605.0
32380,80,420.0
32381,81,742.0
32383,66,186.0
32387,94,6116.0
32388,91,20366.0
32389,1015,14770.0
32390,93,5145.0
32391,93,19950.0
32392,90,22553.0
32393,94,19655.0
32394,98,20290.0
32395,101,19285.0
32396,455,9912.0
32397,1068,8241.0
32398,91,19903.0
32399,93,19919.0
32400,93,22598.0
32401,92,20514.0
32402,94,17038.0
32403,473,4620.0
32404,92,15505.0
32417,96,8969.0
32418,96,22467.0
32419,92,20400.0
32420,89,18232.0
32421,92,18732.0
32422,626,2880.0
32423,677,17031.0
32424,92,19895.0
32425,95,22610.0
32426,95,20458.0
32427,91,19276.0
32428,561,12228.0
32429,101,8115.0
32430,99,19953.0
32431,91,17601.0
32432,97,20060.0
32433,96,20152.0
32440,66,228.0
32451,102,2019.0
32452,486,6869.0
32453,618,12612.0
32454,103,20170.0
32455,100,19893.0
32458,110,15578.0
32459,118,471.0
32460,103,21273.0
32461,105,18251.0
32462,490,1503.0
32466,100,6030.0
32467,115,19792.0
32468,101,20655.0
32472,100,6778.0
32473,94,19567.0
32474,82,14149.0
32475,99,4694.0
32476,592,827.0
32479,655,6115.0
32480,100,19896.0
32481,98,22248.0
32483,66,373.0
32487,103,4295.0
32488,99,19063.0
32489,965,2386.0
32490,98,18328.0
32493,95,5235.0
32494,96,20384.0
32495,93,18396.0
32498,96,2378.0
32499,97,20310.0
32500,1104,923.0
32501,1152,19904.0
32503,66,158.0
32504,70,573.0
32505,94,7913.0
32506,95,19718.0
32511,105,11046.0
32512,103,19739.0
32514,590,839.0
32516,104,47.0
32517,102,19646.0
32518,99,22505.0
32519,100,20747.0
32520,100,18889.0
32521,100,18103.0
32522,672,10651.0
32523,721,8753.0
32529,101,9568.0
32530,95,20285.0
32531,99,19753.0
32535,99,3139.0
32536,98,21355.0
32537,351,10630.0
32538,108,7960.0
32542,104,4180.0
32544,112,8214.0
32545,101,20329.0
32546,106,20026.0
32551,100,5011.0
32552,434,16169.0
32553,650,3509.0
32554,66,72.0
32555,101,19924.0
32558,99,5060.0
32559,102,19656.0
32560,101,20279.0
32561,508,10744.0
32563,99,3776.0
32564,99,20709.0
32566,66,150.0
32567,101,19190.0
32568,110,378.0
32569,100,19467.0
32570,100,20079.0
32577,92,14406.0
32578,529,9213.0
32579,1157,10603.0
32580,109,20037.0
32584,82,1295.0
32585,100,6783.0
32586,98,17480.0
32587,95,20259.0
32590,96,4916.0
32591,505,8607.0
32592,95,11247.0
32593,96,20004.0
32597,106,5806.0
32598,95,20387.0
32599,96,19690.0
32601,66,618.0
32604,98,4735.0
32605,607,8544.0
32606,729,11116.0
32607,99,20196.0
32611,97,5340.0
32612,102,19824.0
32613,93,20503.0
32617,98,5048.0
32618,595,7945.0
32619,99,11923.0
32620,104,19914.0
32623,100,1460.0
32624,92,16748.0
32625,92,20571.0
32626,481,6023.0
32630,646,1816.0
32631,94,19946.0
32632,94,20110.0
32633,93,20180.0
32636,102,5720.0
32637,107,18300.0
32638,875,4685.0
32639,95,14872.0
32642,95,4940.0
32643,94,20557.0
32644,103,19572.0
32645,103,19959.0
32650,102,3147.0
32651,580,6041.0
32652,935,13822.0
32653,101,20240.0
32654,100,19559.0
32656,66,563.0
32660,100,4835.0
32661,102,20106.0
32662,387,13686.0
32663,100,6126.0
32666,101,10004.0
32667,96,17910.0
32668,97,20249.0
32671,105,7078.0
32672,94,20329.0
32673,386,13524.0
32674,661,5611.0
32676,66,379.0
32679,100,7454.0
32680,100,22027.0
32681,101,18134.0
32683,93,1488.0
32685,96,16277.0
32686,586,12147.0
32687,94,6942.0
32691,96,266.0
32692,82,118.0
32693,81,122.0
32694,91,20175.0
32695,100,21600.0
32696,93,18936.0
32697,640,13639.0
32701,699,2254.0
32702,98,20206.0
32703,103,19424.0
32704,100,23015.0
32706,66,788.0
32710,100,1961.0
32711,101,19474.0
32712,645,7032.0
32713,91,12797.0
32716,91,8869.0
32717,93,19719.0
32718,97,20087.0
32722,98,323.0
32723,96,20598.0
32724,713,8664.0
32725,766,11041.0
32726,98,19223.0
32729,96,6375.0
32730,103,21471.0
32731,96,20060.0
32732,98,19253.0
32733,629,7429.0
32738,91,5361.0
32739,90,20024.0
32740,93,22653.0
32742,98,5851.0
32743,95,20536.0
32744,97,19795.0
32745,718,387.0
32748,777,8290.0
32749,100,18375.0
32750,102,20025.0
32754,100,3796.0
32755,101,19966.0
32756,506,213.0
32757,93,19639.0
32759,66,498.0
32762,96,6827.0
32763,92,17701.0
32764,100,20228.0
32765,98,19729.0
32770,104,7465.0
32771,401,9546.0
32772,700,10351.0
32773,99,19967.0
32776,96,5012.0
32777,94,19702.0
32778,101,20078.0
32779,97,19766.0
32780,375,5304.0
32783,97,6740.0
32784,92,20048.0
32785,96,22293.0
32789,100,6526.0
32790,112,19723.0
32791,727,14867.0
32792,787,4940.0
32793,105,20098.0
32796,82,828.0
32797,101,16939.0
32798,92,21484.0
32799,98,20130.0
32803,82,2381.0
32804,94,6242.0
32805,1157,10286.0
32806,97,7921.0
32807,92,20209.0
32811,91,7400.0
32812,94,20465.0
32813,93,20030.0
32815,66,556.0
32817,100,5668.0
32819,600,2062.0
32820,1213,16588.0
32821,89,20092.0
32825,94,6532.0
32827,66,811.0
32828,70,768.0
32829,99,8989.0
32830,94,17124.0
32831,298,17059.0
32832,105,3153.0
32836,100,2033.0
32838,97,17789.0
32839,66,17965.0
32840,95,1615.0
32844,95,6860.0
32845,100,17674.0
32846,391,8794.0
32847,784,11171.0
32848,96,19704.0
32851,100,9786.0
32852,92,18638.0
32853,94,19374.0
32857,99,3982.0
32858,306,10804.0
32859,102,8950.0
32860,93,19673.0
32861,97,20223.0
32863,66,582.0
32868,95,5318.0
32869,99,18759.0
32870,94,20913.0
32871,359,6332.0
32872,97,13052.0
32876,99,17784.0
32877,94,18414.0
32878,99,20109.0
32882,94,2721.0
32883,98,20360.0
32884,452,12261.0
32885,660,7306.0
32886,102,20050.0
32890,108,8065.0
32891,107,17138.0
32892,104,20264.0
32893,496,13574.0
32894,99,6314.0
32898,100,8594.0
32899,98,18580.0
32900,98,19860.0
32904,100,3014.0
32905,98,19729.0
32906,476,5487.0
32907,554,14851.0
32908,91,19642.0
32914,81,695.0
32915,97,3709.0
32916,95,20591.0
32917,92,20388.0
32918,622,16081.0
32922,95,180.0
32923,91,19945.0
32924,98,20140.0
32925,90,20643.0
32927,66,719.0
32931,96,9807.0
32932,102,20013.0
32933,814,14552.0
32934,102,5226.0
32938,107,9773.0
32939,98,21825.0
32940,100,20559.0
32943,101,5975.0
32944,108,20307.0
32945,392,13286.0
32946,870,6240.0
32950,99,6652.0
32951,95,19698.0
32952,100,21622.0
32954,66,553.0
32958,95,3727.0
32959,422,15988.0
32960,94,3381.0
32961,97,20261.0
32962,94,20090.0
32967,96,8905.0
32968,96,17617.0
32969,98,19842.0
32970,617,11410.0
32974,678,4109.0
32975,95,20072.0
32976,94,20088.0
32978,66,403.0
32981,95,9099.0
32982,97,18571.0
32983,98,20903.0
32984,736,13877.0
32988,100,4199.0
32989,108,20134.0
32990,112,21223.0
32994,109,3931.0
32995,102,19730.0
32996,96,21062.0
32997,896,11251.0
33001,95,136.0
33002,94,19855.0
33003,91,20104.0
33007,92,3225.0
33008,92,20330.0
33009,96,21333.0
33010,527,11137.0
33011,950,8405.0
33016,106,12839.0
33017,104,20250.0
33018,98,20493.0
33020,94,1183.0
33023,82,1654.0
33024,456,11663.0
33025,93,4055.0
33026,99,19898.0
33027,103,20058.0
33031,100,8247.0
33032,105,17434.0
33033,106,19897.0
33034,576,2260.0
33038,796,3530.0
33039,103,19992.0
33040,97,20232.0
33041,105,20031.0
33043,66,368.0
33047,97,314.0
33048,103,19637.0
33049,426,1624.0
33050,102,18518.0
33051,98,20087.0
33055,95,8151.0
33056,95,20344.0
33057,94,21298.0
33063,517,3900.0
33064,101,2418.0
33065,104,19619.0
33066,100,19962.0
33069,101,7354.0
33070,101,19899.0
33071,100,20063.0
33072,852,15530.0
33076,910,2021.0
33077,100,20279.0
33078,105,22571.0
33079,94,18667.0
33081,66,680.0
33085,98,209.0
33086,98,19277.0
33087,1362,15212.0
33088,98,4839.0
33089,229,7985.0
33090,1423,12148.0
33092,66,390.0
33096,103,6610.0
33097,99,20016.0
33098,100,22292.0
33099,101,17786.0
33100,838,4695.0
33104,93,9238.0
33105,95,20085.0
33108,100,6202.0
33109,98,20561.0
33110,98,20441.0
33111,594,13165.0
33114,99,4739.0
33115,96,20595.0
33116,100,19385.0
33117,98,22058.0
33122,100,7417.0
33123,95,19469.0
33124,99,20360.0
33128,99,1269.0
33129,99,21217.0
33130,98,20773.0
33131,98,19065.0
33135,74,1338.0
33136,82,184.0
33137,99,5811.0
33138,464,10549.0
33139,905,9122.0
33140,101,19790.0
33144,102,6101.0
33145,94,19619.0
33146,96,23653.0
33147,97,16646.0
33151,100,14730.0
33152,99,19986.0
33154,66,489.0
33155,70,289.0
33156,101,8257.0
33161,97,2167.0
33162,99,19595.0
33163,96,19629.0
33164,427,2168.0
33168,94,7757.0
33169,66,19862.0
33170,98,674.0
33171,103,20635.0
33175,109,2414.0
33176,96,20007.0
33177,535,6049.0
33178,1422,13458.0
33179,95,20087.0
33184,94,15410.0
33185,99,19902.0
33186,104,20457.0
33188,66,633.0
33193,109,6930.0
33194,462,2240.0
33195,102,17833.0
33196,94,19839.0
33200,99,4767.0
33201,92,20699.0
33202,96,19728.0
33204,66,410.0
33207,420,3202.0
33208,92,4708.0
33209,89,19768.0
33210,87,20198.0
33211,94,19647.0
33213,66,470.0
33217,95,7953.0
33218,96,19519.0
33219,457,3263.0
33220,520,17237.0
33224,92,5142.0
33225,103,20494.0
33226,64,17758.0
33227,102,1697.0
33231,94,4568.0
33232,445,18163.0
33233,103,1585.0
33234,102,20191.0
33236,81,1634.0
33237,96,2352.0
33238,100,20458.0
33239,101,19843.0
33240,95,20055.0
33242,66,350.0
33243,100,11014.0
33244,356,4564.0
33245,514,15471.0
33246,95,20222.0
33247,94,19669.0
33248,96,21689.0
33249,101,18641.0
33250,784,13923.0
33251,96,5991.0
33252,96,19822.0
33253,98,20556.0
33254,97,19661.0
33255,95,19978.0
33257,82,1580.0
33268,104,10305.0
33269,1362,16852.0
33270,95,2813.0
33271,93,20050.0
33272,105,316.0
33280,1420,17830.0
33281,81,9480.0
33282,92,11233.0
33283,90,19891.0
33287,104,8190.0
33288,107,18626.0
33289,109,20089.0
33294,104,5375.0
33295,97,18276.0
33296,96,20439.0
33298,66,364.0
33299,97,519.0
33301,617,8.0
33303,95,17596.0
33304,96,19832.0
33305,98,19762.0
33309,93,5457.0
33310,95,19146.0
33311,461,10017.0
33312,1419,9256.0
33316,101,5217.0
33317,95,20041.0
33318,102,21643.0
33319,101,20279.0
33321,66,677.0
33327,96,3981.0
33328,97,20308.0
33329,106,20091.0
33330,102,22585.0
33333,115,9504.0
33334,97,18916.0
33335,380,5677.0
33336,101,14727.0
33338,66,387.0
33342,103,5649.0
33343,103,19767.0
33344,101,22855.0
33348,101,5864.0
33349,101,20427.0
33350,93,20044.0
33351,106,20183.0
33354,104,8071.0
33355,107,18299.0
33356,423,6651.0
33357,849,13682.0
33361,104,5259.0
33362,104,20020.0
33363,99,21297.0
33367,94,5977.0
33368,101,19048.0
33369,99,20092.0
33370,98,19771.0
33371,101,21873.0
33376,81,1434.0
33377,351,8274.0
33378,99,5055.0
33379,104,20072.0
33380,105,19939.0
33384,105,5224.0
33385,114,20257.0
33386,107,19602.0
33390,105,3517.0
33391,100,22842.0
33392,100,17549.0
33393,101,19648.0
33397,272,6832.0
33398,443,8162.0
33399,98,19993.0
33400,100,20281.0
33404,108,8603.0
33405,91,17801.0
33406,92,19672.0
33410,101,6056.0
33411,90,20515.0
33412,94,19614.0
33414,66,650.0
33417,99,4733.0
33418,91,19699.0
33419,245,9752.0
33420,88,10497.0
33421,94,20626.0
33423,66,380.0
33428,93,7047.0
33429,95,21199.0
33430,93,20025.0
33431,267,15556.0
33432,517,3520.0
33436,85,17997.0
33437,83,19854.0
33438,85,22228.0
33442,85,7636.0
33443,85,19676.0
33444,241,11189.0
33445,89,9041.0
33448,86,5173.0
33449,89,19336.0
33450,88,22996.0
33452,66,668.0
33455,84,4111.0
33456,87,20049.0
33457,403,7267.0
33458,473,12566.0
33459,88,19722.0
33462,85,1800.0
33464,83,20075.0
33465,83,21942.0
33466,552,9106.0
33467,85,9051.0
33472,91,6958.0
33473,111,19771.0
33474,108,23257.0
33478,116,6872.0
